stride, size, friendly, unfriendly
39,   262144,   415053,    1055179
39,   262144,   415034,    1043034
39,   262144,   415042,    1046046
39,   524288,   830419,    2085453
39,   524288,   829982,    2081640
39,   524288,   830021,    2081178
39,   524288,   830027,    2081720
39,   524288,   829982,    2080594
39,  1048576,  1669215,    4654021
39,  1048576,  1664962,    4909951
39,  1048576,  1663889,    4759521
39,  1048576,  1674222,    4736456
39,  1048576,  1682913,    4739821
39,  2097152,  3425799,   30163024
39,  2097152,  3409912,   30642998
39,  2097152,  3428828,   30450154
39,  2097152,  3403411,   30582067
39,  2097152,  3407994,   30494910
39,  4194304,  6831618,   62950753
39,  4194304,  6813232,   73311940
39,  4194304,  6851279,   74400514
39,  4194304,  6843963,   73290508
39,  4194304,  6829916,   72348992
39,  8388608, 13626765,  155492958
39,  8388608, 13684880,  162596552
39,  8388608, 13661889,  162414873
39,  8388608, 13628617,  161954336
39,  8388608, 13631738,  163156891
39, 16777216, 27261187,  345653328
39, 16777216, 27277925,  346347925
39, 16777216, 27264238,  345664959
39, 16777216, 27291474,  345830869
39, 16777216, 27359327,  345418312
39, 33554432, 54580857,  713050807
39, 33554432, 54545624,  714094679
39, 33554432, 55754219,  713303993
39, 33554432, 54592015,  712314942
39, 33554432, 54574021,  712967799
40,     4096,     6558,       7621
40,     4096,     6540,       7601
40,     4096,     6525,       7602
40,     4096,     6542,       7602
40,     4096,     6524,       7603
40,     8192,    13014,      14198
40,     8192,    13008,      14198
40,     8192,    13033,      14197
40,     8192,    13010,      14198
40,     8192,    13017,      14196
40,    16384,    25981,      28072
40,    16384,    25996,      28082
40,    16384,    25979,      28077
40,    16384,    25986,      28078
40,    16384,    25978,      28076
40,    32768,    51954,      83117
40,    32768,    51916,      80603
40,    32768,    51921,      80638
40,    32768,    51908,      80735
40,    32768,    51924,      80486
40,    65536,   103795,     163845
40,    65536,   122717,     163889
40,    65536,   103797,     163871
40,    65536,   103803,     163922
40,    65536,   103787,     164138
40,   131072,   207550,     338938
40,   131072,   207584,     339222
40,   131072,   207561,     339130
40,   131072,   234071,     343439
40,   131072,   207544,     339753
40,   262144,   415054,    1060524
40,   262144,   420290,    1061386
40,   262144,   415033,    1062979
40,   262144,   415045,    1067002
40,   262144,   415041,    1063366
40,   524288,   842493,    2133449
40,   524288,   835749,    2132456
40,   524288,   835375,    2133614
40,   524288,   841689,    2131634
40,   524288,   835351,    2133187
40,  1048576,  1667896,    4857816
40,  1048576,  1664302,    4819288
40,  1048576,  1670511,    4813014
40,  1048576,  1686992,    4816594
40,  1048576,  1674527,    4821395
40,  2097152,  3413013,   31728363
40,  2097152,  3405229,   31328756
40,  2097152,  3427002,   31660371
40,  2097152,  3409790,   31598151
40,  2097152,  3406357,   31053336
40,  4194304,  6801318,   93931844
40,  4194304,  6831921,   83587081
40,  4194304,  6812071,   94036527
40,  4194304,  6827833,   83377834
40,  4194304,  6836048,   75157599
40,  8388608, 13660239,  168379872
40,  8388608, 13653697,  168622332
40,  8388608, 13647172,  168477187
40,  8388608, 13634188,  177381293
40,  8388608, 13628929,  177070240
40, 16777216, 27268335,  355965484
40, 16777216, 27312765,  345228931
40, 16777216, 27272895,  345495518
40, 16777216, 27275116,  348477256
40, 16777216, 27279625,  345141244
40, 33554432, 54613886,  730868852
40, 33554432, 54530575,  731851613
40, 33554432, 54565156,  732600279
40, 33554432, 54624576,  730455056
40, 33554432, 54552138,  730770069
41,     4096,     6582,       7608
41,     4096,    21762,      14904
41,     4096,     6572,       7621
41,     4096,     6532,       7607
41,     4096,     6523,       7579
41,     8192,    13023,      14655
41,     8192,    13003,      14655
41,     8192,    13012,      14655
41,     8192,    13003,      14655
41,     8192,    13029,      14656
41,    16384,    25972,      27986
41,    16384,    25982,      27961
41,    16384,    25981,      27936
41,    16384,    25995,      27960
41,    16384,    25978,      27955
41,    32768,    51918,      84440
41,    32768,    51913,      82979
41,    32768,    51954,      82829
41,    32768,    51910,      82431
41,    32768,    51916,      82772
41,    65536,   141584,     167754
41,    65536,   103826,     167956
41,    65536,   103795,     168010
41,    65536,   103798,     168101
41,    65536,   122321,     169595
41,   131072,   207533,     348286
41,   131072,   207581,     348227
41,   131072,   207557,     348787
41,   131072,   207600,     348662
41,   131072,   207548,     356429
41,   262144,   415050,    1083859
41,   262144,   415048,    1088787
41,   262144,   415045,    1085702
41,   262144,   415048,    1096617
41,   262144,   415047,    1085379
41,   524288,   830434,    2193520
41,   524288,   830047,    2194158
41,   524288,   830022,    2200555
41,   524288,   830026,    2195008
41,   524288,   830019,    3360572
41,  1048576,  1670130,    4938293
41,  1048576,  1664893,    4926791
41,  1048576,  1674400,    4930668
41,  1048576,  1674506,    4930194
41,  1048576,  1682403,    4911395
41,  2097152,  3430580,   31994695
41,  2097152,  3409711,   32401424
41,  2097152,  3426818,   31775301
41,  2097152,  3411026,   32746737
41,  2097152,  3430688,   32615590
41,  4194304,  6840422,   78011473
41,  4194304,  6827701,   95770002
41,  4194304,  6821334,   85339917
41,  4194304,  6799690,   96314471
41,  4194304,  6826955,   85300440
41,  8388608, 13671095,  180234093
41,  8388608, 13657387,  181013376
41,  8388608, 13661240,  182680416
41,  8388608, 13633274,  173010781
41,  8388608, 13634709,  172464984
41, 16777216, 27289263,  365104765
41, 16777216, 27310553,  364573560
41, 16777216, 27307166,  354378184
41, 16777216, 27263185,  354302547
41, 16777216, 27283725,  354525597
41, 33554432, 54583477,  746907682
41, 33554432, 54577281,  747870814
41, 33554432, 54604888,  746880269
41, 33554432, 54546374,  746777424
41, 33554432, 54584004,  748025045
42,     4096,     6583,       7582
42,     4096,     6549,       7552
42,     4096,     6526,       7568
42,     4096,     6542,       7548
42,     4096,     6529,       7566
42,     8192,    13014,      14097
42,     8192,    13060,      14080
42,     8192,    13006,      14077
42,     8192,    13010,      14077
42,     8192,    13016,      14077
42,    16384,    25981,      27824
42,    16384,    25995,      27835
42,    16384,    25976,      27824
42,    16384,    25985,      27818
42,    16384,    25975,      27821
42,    32768,    51937,      85528
42,    32768,    51911,      84230
42,    32768,    51920,     127688
42,    32768,    51925,      85453
42,    32768,    51932,      83851
42,    65536,   103798,     170537
42,    65536,   103808,     170318
42,    65536,   103801,     170423
42,    65536,   103806,     170252
42,    65536,   103798,     170581
42,   131072,   207576,     367367
42,   131072,   207556,     377132
42,   131072,   207575,     369255
42,   131072,   207579,     371450
42,   131072,   207556,     370953
42,   262144,   415057,    1110485
42,   262144,   415032,    1102830
42,   262144,   415031,    1116553
42,   262144,   415034,    1105218
42,   262144,   415056,    1112249
42,   524288,   830110,    2242840
42,   524288,   830022,    2247844
42,   524288,   830019,    2241228
42,   524288,   830042,    2241147
42,   524288,   829986,    2245790
42,  1048576,  1680151,    4909934
42,  1048576,  1685120,    4923836
42,  1048576,  1676382,    5060736
42,  1048576,  1663780,    4941195
42,  1048576,  1668911,    4931298
42,  2097152,  3433372,   33065046
42,  2097152,  3430439,   32807917
42,  2097152,  3413481,   33052449
42,  2097152,  3407025,   32997289
42,  2097152,  3412059,   32787441
42,  4194304,  6826346,   98582049
42,  4194304,  6851662,   89401256
42,  4194304,  6830874,   78873260
42,  4194304,  6840496,   99090520
42,  4194304,  6825954,   79061628
42,  8388608, 13672254,  162201317
42,  8388608, 13649868,  157753632
42,  8388608, 13655044,  170603228
42,  8388608, 13652532,  176161699
42,  8388608, 13631527,  167342641
42, 16777216, 27307249,  372613557
42, 16777216, 27284372,  371339597
42, 16777216, 27286679,  372849185
42, 16777216, 27305743,  371818745
42, 16777216, 27313170,  373912229
42, 33554432, 54541472,  766254077
42, 33554432, 54533401,  767799318
42, 33554432, 54550456,  766379861
42, 33554432, 54595088,  767495279
42, 33554432, 54576729,  767975874
43,     4096,     6583,       7226
43,     4096,     6532,       7204
43,     4096,     6526,       7204
43,     4096,     6542,       7203
43,     4096,     6524,       7204
43,     8192,    13017,      14017
43,     8192,    13010,      14019
43,     8192,    13035,      14019
43,     8192,    13008,      14019
43,     8192,    13017,      14019
43,    16384,    25973,      27738
43,    16384,    25998,      27723
43,    16384,    25976,      27721
43,    16384,    25985,      27717
43,    16384,    25978,      27710
43,    32768,    51956,      87610
43,    32768,    51910,      85850
43,    32768,    51919,      85827
43,    32768,    51908,      85917
43,    32768,    51927,      85749
43,    65536,   103810,     173834
43,    65536,   103812,     193765
43,    65536,   103797,     174524
43,    65536,   103829,     174323
43,    65536,   103800,     173971
43,   131072,   207566,     345218
43,   131072,   207570,     346166
43,   131072,   207590,     346578
43,   131072,   207572,     355789
43,   131072,   207577,     346321
43,   262144,   415067,    1141680
43,   262144,   415057,    1167605
43,   262144,   415064,    1140779
43,   262144,   420422,    1142582
43,   262144,   415079,    1142142
43,   524288,   835581,    2287523
43,   524288,   830061,    2288337
43,   524288,   830019,    2290265
43,   524288,   830014,    2297964
43,   524288,   829996,    2291115
43,  1048576,  1666146,    4601413
43,  1048576,  1672300,    5069230
43,  1048576,  1688536,    4748040
43,  1048576,  1673000,    4763769
43,  1048576,  1673661,    4586860
43,  2097152,  3413158,   34811039
43,  2097152,  3406732,   33033024
43,  2097152,  3434115,   33496829
43,  2097152,  3431966,   33822012
43,  2097152,  3425687,   33155671
43,  4194304,  6833415,  100927033
43,  4194304,  6808316,   89906095
43,  4194304,  6808434,   99417134
43,  4194304,  6811780,   90650038
43,  4194304,  6826883,   81092418
43,  8388608, 13652001,  181469377
43,  8388608, 13639648,  180956046
43,  8388608, 13612680,  180481474
43,  8388608, 13634485,  190882753
43,  8388608, 13625857,  191327763
43, 16777216, 27253934,  372514667
43, 16777216, 27254437,  372117609
43, 16777216, 27272645,  372487717
43, 16777216, 27312845,  372870278
43, 16777216, 27291396,  372386179
43, 33554432, 54538455,  787686661
43, 33554432, 54560334,  786736723
43, 33554432, 54569306,  784823072
43, 33554432, 54582293,  786085217
43, 33554432, 54622041,  785897296
44,     4096,     6572,       7203
44,     4096,     6539,       7210
44,     4096,     6523,       7180
44,     4096,     6541,       7177
44,     4096,     6525,       7181
44,     8192,    13017,      13960
44,     8192,    13006,      13962
44,     8192,    13031,      13962
44,     8192,    13006,      13962
44,     8192,    13017,      13962
44,    16384,    25974,      27599
44,    16384,    25994,      27603
44,    16384,    25973,      27601
44,    16384,    26018,      27578
44,    16384,    26010,      27573
44,    32768,    51905,      89861
44,    32768,    51910,      87364
44,    32768,    51917,      87391
44,    32768,    51909,      87426
44,    32768,    51927,      87512
44,    65536,   103801,     177471
44,    65536,   103786,     177500
44,    65536,   103812,     177048
44,    65536,   103808,     177302
44,    65536,   103805,     177484
44,   131072,   216043,     377088
44,   131072,   207570,     377941
44,   131072,   207542,     377765
44,   131072,   207543,     376899
44,   131072,   207565,     378164
44,   262144,   415042,    1164746
44,   262144,   415034,    1176909
44,   262144,   415033,    1164651
44,   262144,   415042,    1170574
44,   262144,   415028,    1165157
44,   524288,   830215,    2341197
44,   524288,   841689,    2335795
44,   524288,   835224,    2336605
44,   524288,   834958,    2338232
44,   524288,   841303,    2340741
44,  1048576,  1669644,    4943928
44,  1048576,  1663218,    4936611
44,  1048576,  1681242,    4930966
44,  1048576,  1671685,    4933969
44,  1048576,  1673209,    4918872
44,  2097152,  3409953,   33879483
44,  2097152,  3407878,   34219955
44,  2097152,  3407769,   33673514
44,  2097152,  3432612,   34247770
44,  2097152,  3430810,   35119000
44,  4194304,  6796422,   82994913
44,  4194304,  6830216,   83096998
44,  4194304,  6832057,   81811062
44,  4194304,  6800393,   91420914
44,  4194304,  6824963,   80528981
44,  8388608, 13641306,  182611470
44,  8388608, 13679430,  183771124
44,  8388608, 13631824,  182400397
44,  8388608, 13637715,  174303351
44,  8388608, 13636363,  178868533
44, 16777216, 27260845,  388842311
44, 16777216, 27257713,  390990247
44, 16777216, 27245762,  390039525
44, 16777216, 27273454,  388794473
44, 16777216, 27305333,  388155968
44, 33554432, 54545670,  803105651
44, 33554432, 54572254,  802772665
44, 33554432, 54587475,  804992787
44, 33554432, 54581797,  803742047
44, 33554432, 54576424,  803317778
45,     4096,     6568,       7212
45,     4096,     6532,       7184
45,     4096,     6526,       7186
45,     4096,     6548,       7185
45,     4096,     6528,       7184
45,     8192,    13022,      13967
45,     8192,    13009,      13965
45,     8192,    13017,      14003
45,     8192,    13008,      13995
45,     8192,    13035,      34334
45,    16384,    25981,      27578
45,    16384,    25985,      27575
45,    16384,    25977,      27574
45,    16384,    25993,      27576
45,    16384,    25977,      27574
45,    32768,    51918,      91659
45,    32768,    51913,      89457
45,    32768,    51926,      89343
45,    32768,    51910,      89352
45,    32768,    51936,      89064
45,    65536,   103796,     181065
45,    65536,   103805,     181072
45,    65536,   103789,     181396
45,    65536,   103791,     181583
45,    65536,   103787,     181230
45,   131072,   207583,     393333
45,   131072,   207569,     385172
45,   131072,   207567,     384498
45,   131072,   207546,     385094
45,   131072,   207553,     385115
45,   262144,   441247,    1161691
45,   262144,   415052,    1187896
45,   262144,   422908,    1154667
45,   262144,   415063,    1152963
45,   262144,   415067,    1152734
45,   524288,   830315,    2403313
45,   524288,   830036,    2398099
45,   524288,   835560,    2399867
45,   524288,   841769,    2392560
45,   524288,   835356,    2392819
45,  1048576,  1670597,    5052916
45,  1048576,  1668357,    5060687
45,  1048576,  1676167,    5227519
45,  1048576,  1684256,    5028871
45,  1048576,  1665468,    5052559
45,  2097152,  3411653,   34901480
45,  2097152,  3409095,   34628693
45,  2097152,  3407746,   35833174
45,  2097152,  3423263,   35138325
45,  2097152,  3428619,   34845649
45,  4194304,  6855312,   93858269
45,  4194304,  6821962,   82994567
45,  4194304,  6827915,   77746600
45,  4194304,  6843592,   93680063
45,  4194304,  6824855,   83900418
45,  8388608, 13655911,  188163585
45,  8388608, 13620710,  189070865
45,  8388608, 13618854,  178436349
45,  8388608, 13651451,  177917553
45,  8388608, 13629578,  188854501
45, 16777216, 27286871,  398810072
45, 16777216, 27282729,  397481660
45, 16777216, 27302327,  397349673
45, 16777216, 27285748,  398981469
45, 16777216, 27259933,  399367915
45, 33554432, 54573702,  821494064
45, 33554432, 54582108,  822186175
45, 33554432, 54555144,  822239013
45, 33554432, 54542798,  821566644
45, 33554432, 54576263,  823456965
46,     4096,     6578,       7218
46,     4096,     6546,       7193
46,     4096,     6535,       7194
46,     4096,     6526,       7213
46,     4096,     6553,       7214
46,     8192,    13011,      13993
46,     8192,    13025,      13974
46,     8192,    13008,      13994
46,     8192,    13015,      13996
46,     8192,    13009,      13994
46,    16384,    25999,      27644
46,    16384,    25974,      27580
46,    16384,    25987,      27585
46,    16384,    25979,      27607
46,    16384,    25996,      27580
46,    32768,    51913,      93264
46,    32768,    51924,      90868
46,    32768,    51911,      90937
46,    32768,    51954,      90870
46,    32768,    51944,     111657
46,    65536,   103816,     184256
46,    65536,   103797,     184560
46,    65536,   103790,     184705
46,    65536,   103793,     184122
46,    65536,   103793,     183932
46,   131072,   207578,     390844
46,   131072,   207549,     390933
46,   131072,   234923,     391479
46,   131072,   207546,     390928
46,   131072,   207540,     391762
46,   262144,   415036,    1175812
46,   262144,   415047,    1163882
46,   262144,   415053,    1169837
46,   262144,   415036,    1164619
46,   262144,   415053,    1179326
46,   524288,   830304,    2451302
46,   524288,   830053,    2452366
46,   524288,   830063,    2458140
46,   524288,   830043,    2454490
46,   524288,   830024,    2453418
46,  1048576,  1685411,    5170045
46,  1048576,  1663208,    5176444
46,  1048576,  1662433,    5186611
46,  1048576,  1671368,    5176237
46,  1048576,  1686121,    5373537
46,  2097152,  3427729,   35870781
46,  2097152,  3432572,   36122117
46,  2097152,  3403386,   36167638
46,  2097152,  3406978,   36062675
46,  2097152,  3403772,   36113334
46,  4194304,  6839203,   95450308
46,  4194304,  6818933,  109133271
46,  4194304,  6817957,   95765724
46,  4194304,  6798902,   86926795
46,  4194304,  6835357,  108399784
46,  8388608, 13626296,  202858159
46,  8388608, 13626374,  204289130
46,  8388608, 13675101,  192653820
46,  8388608, 13617180,  193954273
46,  8388608, 13682794,  194371288
46, 16777216, 27287880,  401277051
46, 16777216, 27286552,  402835254
46, 16777216, 27278668,  401993684
46, 16777216, 27290534,  402126249
46, 16777216, 27309686,  402303689
46, 33554432, 54596937,  838975148
46, 33554432, 54659798,  842081975
46, 33554432, 54547977,  840671969
46, 33554432, 54597982,  841467418
46, 33554432, 54564589,  840237827
47,     4096,     6556,       7226
47,     4096,     6532,       7202
47,     4096,     6526,       7202
47,     4096,     6543,       7202
47,     4096,     6529,       7202
47,     8192,    13016,      13982
47,     8192,    13008,      13982
47,     8192,    13034,      13983
47,     8192,    13008,      13982
47,     8192,    13017,      13982
47,    16384,    25974,      27619
47,    16384,    26001,      27618
47,    16384,    25981,      27617
47,    16384,    25989,      27616
47,    16384,    25978,      27617
47,    32768,    51956,      94755
47,    32768,    51916,      92115
47,    32768,    51917,      92259
47,    32768,    51910,      92194
47,    32768,    51929,      92249
47,    65536,   103796,     189236
47,    65536,   103795,     188445
47,    65536,   103819,     228696
47,    65536,   103803,     188288
47,    65536,   103796,     188237
47,   131072,   207565,     400210
47,   131072,   207541,     394395
47,   131072,   207564,     398988
47,   131072,   207582,     418795
47,   131072,   207551,     398312
47,   262144,   415066,    1217229
47,   262144,   420370,    1216401
47,   262144,   415056,    1216465
47,   262144,   426300,    1217257
47,   262144,   415072,    1218029
47,   524288,   830270,    2505213
47,   524288,   829991,    2511833
47,   524288,   830032,    2504875
47,   524288,   829990,    2505167
47,   524288,   829973,    2510955
47,  1048576,  1677405,    5498012
47,  1048576,  1665838,    5246220
47,  1048576,  1662570,    5194177
47,  1048576,  1673029,    5220980
47,  1048576,  1672378,    5182531
47,  2097152,  3408301,   36373414
47,  2097152,  3402599,   36843481
47,  2097152,  3407926,   38012406
47,  2097152,  3429008,   36074576
47,  2097152,  3406242,   36776224
47,  4194304,  6821414,   75837462
47,  4194304,  6799116,   89041356
47,  4194304,  6798589,   88653381
47,  4194304,  6803136,   88849794
47,  4194304,  6809600,   89079243
47,  8388608, 13612968,  187007516
47,  8388608, 13657476,  195331892
47,  8388608, 13626321,  194390396
47,  8388608, 13654765,  196102041
47,  8388608, 13633120,  186544438
47, 16777216, 27281087,  417302612
47, 16777216, 27267768,  416162861
47, 16777216, 27269612,  417255771
47, 16777216, 27263936,  416524932
47, 16777216, 27283729,  416236862
47, 33554432, 54558105,  856263407
47, 33554432, 54559825,  860287443
47, 33554432, 54593373,  860471367
47, 33554432, 54581273,  858417379
47, 33554432, 54569811,  858630696
48,     4096,     6575,       7235
48,     4096,     6531,       7244
48,     4096,     6525,       7244
48,     4096,     6541,       7210
48,     4096,     6529,       7213
48,     8192,    13052,      13994
48,     8192,    13008,      13993
48,     8192,    13033,      13995
48,     8192,    13010,      13993
48,     8192,    13017,      13996
48,    16384,    25979,      27626
48,    16384,    25993,      27631
48,    16384,    25975,      27617
48,    16384,    25986,      27624
48,    16384,    25977,      69088
48,    32768,    51978,      96900
48,    32768,    51909,      93913
48,    32768,    51918,      94411
48,    32768,    51908,      94358
48,    32768,    51929,      94472
48,    65536,   103805,     191068
48,    65536,   103801,     191230
48,    65536,   103817,     190808
48,    65536,   103820,     191228
48,    65536,   103802,     191082
48,   131072,   207581,     414638
48,   131072,   207598,     413699
48,   131072,   207551,     413279
48,   131072,   207586,     414023
48,   131072,   207559,     415184
48,   262144,   420227,    1267157
48,   262144,   415032,    1265407
48,   262144,   415059,    1266295
48,   262144,   415062,    1271751
48,   262144,   415045,    1267207
48,   524288,   836461,    2548042
48,   524288,   841441,    2548667
48,   524288,   830018,    2552819
48,   524288,   829989,    2558033
48,   524288,   830011,    2553931
48,  1048576,  1668989,    5291661
48,  1048576,  1672504,    5272713
48,  1048576,  1663536,    5278652
48,  1048576,  1665692,    5454435
48,  1048576,  1673100,    5283466
48,  2097152,  3403969,   37194201
48,  2097152,  3423833,   37300669
48,  2097152,  3432212,   37698795
48,  2097152,  3407165,   37368456
48,  2097152,  3406843,   37135998
48,  4194304,  6810586,  113891015
48,  4194304,  6828327,  100037253
48,  4194304,  6853938,  113837802
48,  4194304,  6791177,  100052089
48,  4194304,  6805630,   90472401
48,  8388608, 13634213,  202078192
48,  8388608, 13646642,  203229185
48,  8388608, 13635327,  203482182
48,  8388608, 13648110,  211889536
48,  8388608, 13644585,  212579668
48, 16777216, 28489739,  414364724
48, 16777216, 27304640,  416556201
48, 16777216, 27276719,  414711277
48, 16777216, 27280432,  415811379
48, 16777216, 27273510,  426107768
48, 33554432, 54552609,  875563858
48, 33554432, 54591731,  876276392
48, 33554432, 54615488,  878073546
48, 33554432, 54591003,  880185737
48, 33554432, 54541654,  877524317
49,     4096,     6581,       7243
49,     4096,     6535,       7251
49,     4096,     6526,       7219
49,     4096,     6542,       7219
49,     4096,     6559,       7219
49,     8192,    13006,      14000
49,     8192,    13015,      13998
49,     8192,    13009,      13998
49,     8192,    13026,      13999
49,     8192,    13007,      14000
49,    16384,    25985,      27637
49,    16384,    25977,      27609
49,    16384,    26004,      27606
49,    16384,    25976,      27601
49,    16384,    26013,      27603
49,    32768,    51918,      99142
49,    32768,    51910,      96151
49,    32768,    51931,      95915
49,    32768,    51910,      96038
49,    32768,    51921,      96087
49,    65536,   103785,     194811
49,    65536,   103822,     195474
49,    65536,   103803,     195393
49,    65536,   138368,     196097
49,    65536,   103804,     195784
49,   131072,   207576,     387604
49,   131072,   207566,     387985
49,   131072,   207565,     396860
49,   131072,   207567,     397832
49,   131072,   207554,     388830
49,   262144,   415051,    1300933
49,   262144,   415071,    1305364
49,   262144,   415077,    1299928
49,   262144,   426402,    1299557
49,   262144,   415076,    1310500
49,   524288,   829981,    2602402
49,   524288,   830138,    2611592
49,   524288,   829994,    2607755
49,   524288,   830005,    2605193
49,   524288,   829981,    2613490
49,  1048576,  1673766,    5227212
49,  1048576,  1673546,    5659312
49,  1048576,  1686826,    5484511
49,  1048576,  1662226,    5419240
49,  1048576,  1661252,    5418519
49,  2097152,  3426022,   40199938
49,  2097152,  3434904,   38182956
49,  2097152,  3415015,   38472954
49,  2097152,  3408853,   38698972
49,  2097152,  3403549,   38206341
49,  4194304,  6838021,  115488047
49,  4194304,  6848096,  101959980
49,  4194304,  6831128,  116203908
49,  4194304,  6827453,  101960550
49,  4194304,  6832808,   92467038
49,  8388608, 13634935,  227880805
49,  8388608, 13632360,  229302392
49,  8388608, 13626257,  227724929
49,  8388608, 13681365,  230422982
49,  8388608, 13629702,  229216673
49, 16777216, 27288669,  437361756
49, 16777216, 27255658,  439235969
49, 16777216, 27288007,  437854357
49, 16777216, 27289630,  437490465
49, 16777216, 27264503,  436799194
49, 33554432, 54582861,  904832970
49, 33554432, 54674787,  908582490
49, 33554432, 54690491,  909891886
49, 33554432, 54657952,  909740898
49, 33554432, 54595354,  910355296
50,     4096,     6569,       7252
50,     4096,     6547,       7281
50,     4096,     6534,       7262
50,     4096,     6524,       7246
50,     4096,     6543,       7244
50,     8192,    13009,      14027
50,     8192,    13016,      14008
50,     8192,    13006,      14008
50,     8192,    13031,      14008
50,     8192,    13005,      14008
50,    16384,    25988,      27602
50,    16384,    25977,      27652
50,    16384,    25994,      27641
50,    16384,    25977,      27641
50,    16384,    25985,      27640
50,    32768,    51912,      99999
50,    32768,    51958,      98177
50,    32768,    51910,      97993
50,    32768,    51921,      98032
50,    32768,    51910,      97961
50,    65536,   103819,     198393
50,    65536,   103803,     217942
50,    65536,   103809,     199059
50,    65536,   103785,     199045
50,    65536,   103825,     198583
50,   131072,   207570,     407711
50,   131072,   207579,     406786
50,   131072,   207571,     437957
50,   131072,   207595,     407600
50,   131072,   207591,     408674
50,   262144,   415044,    1315458
50,   262144,   415050,    1311232
50,   262144,   415059,    1330849
50,   262144,   415071,    1312644
50,   262144,   415050,    1323403
50,   524288,   830179,    2662528
50,   524288,   829977,    2662219
50,   524288,   830003,    2668415
50,   524288,   835086,    2657685
50,   524288,   830026,    2666360
50,  1048576,  1668103,    5509448
50,  1048576,  1681287,    5602176
50,  1048576,  1664594,    5772819
50,  1048576,  1672085,    5617341
50,  1048576,  1669997,    5620560
50,  2097152,  3413043,   39470924
50,  2097152,  3427211,   38584570
50,  2097152,  3408027,   39321311
50,  2097152,  3410361,   39728490
50,  2097152,  3411556,   39306445
50,  4194304,  6825620,  105212039
50,  4194304,  6825638,  104126745
50,  4194304,  6831280,  105099000
50,  4194304,  6820993,  104295496
50,  4194304,  6861148,  104429875
50,  8388608, 13656355,  221200717
50,  8388608, 13638895,  221996392
50,  8388608, 13640235,  220988885
50,  8388608, 13621154,  221183539
50,  8388608, 13616999,  221377459
50, 16777216, 27364532,  456300195
50, 16777216, 27308929,  456143108
50, 16777216, 27252589,  456533935
50, 16777216, 28456161,  454431976
50, 16777216, 27261291,  456958647
50, 33554432, 54580221,  924512253
50, 33554432, 54706738,  927912136
50, 33554432, 54591464,  928738856
50, 33554432, 54534396,  929599851
50, 33554432, 54566244,  928873499
51,     4096,     6573,       7265
51,     4096,     6535,       7275
51,     4096,     6524,       7275
51,     4096,     6543,       7237
51,     4096,     6529,       7238
51,     8192,    13019,      14019
51,     8192,    13007,      14019
51,     8192,    13032,      14019
51,     8192,    13007,      14019
51,     8192,    13015,      14019
51,    16384,    26003,      27636
51,    16384,    25994,      27627
51,    16384,    25979,      27625
51,    16384,    25978,      27627
51,    16384,    25988,      27625
51,    32768,    51907,     102944
51,    32768,    51940,      99402
51,    32768,    51913,      99100
51,    32768,    51921,      99077
51,    32768,    72915,      99048
51,    65536,   103791,     202521
51,    65536,   103799,     202624
51,    65536,   103802,     202662
51,    65536,   103807,     201988
51,    65536,   103785,     202728
51,   131072,   207535,     434265
51,   131072,   207557,     440662
51,   131072,   207550,     433246
51,   131072,   207559,     433601
51,   131072,   207535,     433964
51,   262144,   415038,    1286505
51,   262144,   415031,    1259542
51,   262144,   415031,    1267784
51,   262144,   415046,    1260772
51,   262144,   420139,    1261116
51,   524288,   830319,    2720790
51,   524288,   835193,    2709643
51,   524288,   835076,    2712821
51,   524288,   830011,    2716832
51,   524288,   829984,    2718000
51,  1048576,  1687340,    5937454
51,  1048576,  1663447,    5941686
51,  1048576,  1672011,    5930428
51,  1048576,  1663583,    5944673
51,  1048576,  1675046,    5859203
51,  2097152,  3409445,   39901179
51,  2097152,  3409035,   40672831
51,  2097152,  3410355,   39496454
51,  2097152,  3427011,   41291733
51,  2097152,  3404924,   40410731
51,  4194304,  6812290,  119041452
51,  4194304,  6806154,  119751403
51,  4194304,  6824979,  118577528
51,  4194304,  6837871,  120689760
51,  4194304,  6848914,  119400091
51,  8388608, 13660462,  239205829
51,  8388608, 13660576,  239524970
51,  8388608, 13663188,  239966184
51,  8388608, 13636108,  239190591
51,  8388608, 13629917,  238822549
51, 16777216, 27259332,  454629299
51, 16777216, 27285468,  455419632
51, 16777216, 27242218,  455303968
51, 16777216, 27318566,  457205174
51, 16777216, 27368926,  456862472
51, 33554432, 54553869,  944783175
51, 33554432, 54623853,  942994095
51, 33554432, 54556570,  947937172
51, 33554432, 54584816,  948179678
51, 33554432, 54555230,  946697527
52,     4096,     6575,       7275
52,     4096,    17875,      19807
52,     4096,    17778,      19788
52,     4096,    17756,      19766
52,     4096,    17710,      19675
52,     8192,    35370,      38085
52,     8192,    35302,      38085
52,     8192,    35351,      38081
52,     8192,    35307,      38080
52,     8192,    35326,      38087
52,    16384,    70511,      74962
52,    16384,    70566,      74985
52,    16384,    70512,      75013
52,    16384,    70530,      75003
52,    16384,    70510,      74969
52,    32768,   162709,     279156
52,    32768,   140902,     278733
52,    32768,   140918,     305106
52,    32768,   140962,     277209
52,    32768,   140954,     272941
52,    65536,   281728,     556675
52,    65536,   281732,     556835
52,    65536,   333093,     232643
52,    65536,   103804,     205873
52,    65536,   103807,     205332
52,   131072,   207535,     418081
52,   131072,   207569,     416069
52,   131072,   207551,     417703
